하차_정류장순번,하차_정류장명,하차_정류장ARS,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,All
53,동빙고동,3275.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,5.0,2.0,2.0,,,1.0,1.0,2.0,4.0,3.0,,,2.0,5.0,,2.0,5.0,,12.0,11.0,19.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
54,서빙고동주민센터,3273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,1.0,,1.0,,,2.0,2.0,2.0,1.0,1.0,2.0,,5.0,7.0,3.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
55,서빙고역교차로,3267.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,2.0,,,,,2.0,,,1.0,,1.0,1.0,3.0,,2.0,1.0,6.0,10.0,5.0,3.0,1.0,7.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
56,서빙고역1번출구,3325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,2.0,3.0,6.0,3.0,,4.0,10.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
57,서빙고신동아아파트,3225.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,2.0,,,,,2.0,,2.0,,3.0,3.0,1.0,1.0,1.0,3.0,5.0,,11.0,7.0,8.0,5.0,6.0,7.0,4.0,1.0,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102
58,이촌동현대아파트,3223.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,2.0,,1.0,1.0,,2.0,1.0,,,,4.0,,4.0,,,14.0,5.0,8.0,4.0,13.0,6.0,1.0,,12.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102
59,중경고등학교.이촌동강촌아파트,3221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,3.0,7.0,2.0,1.0,9.0,1.0,2.0,,2.0,17.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
60,신용산초등학교,3219.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,2.0,1.0,2.0,,3.0,12.0,5.0,9.0,5.0,8.0,1.0,5.0,,2.0,36.0,19.0,17.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135
61,이촌동한가람아파트.이촌역,3217.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,4.0,,,,,,1.0,1.0,,2.0,3.0,5.0,9.0,8.0,4.0,,7.0,5.0,1.0,,,30.0,19.0,20.0,10.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148
62,이촌동두산위브트레지움.한강대우아파트,3215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,4.0,3.0,5.0,,1.0,2.0,,,,8.0,6.0,11.0,8.0,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
